run_id,timestamp_utc,briefing_id,tracking_id,parent_market_name,primary_outcome_to_track,query,source_family,source_name,title,url,published_at,snippet,rank,dedupe_key
20260706T153423Z,2026-07-06T15:34:23Z,PARENT-michigan-senate-election-winner,PARENT-michigan-senate-election-winner,Michigan Senate Election Winner,Parent market briefing,Michigan Senate Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,The Hill,Ocasio-Cortez endorses El-Sayed in Michigan Senate race - The Hill,https://news.google.com/rss/articles/CBMipAFBVV95cUxPalViNzJkclVvU1Z0cTdjQ0t4enUxcGRFR2V4a3BrS0drQVhkUmYxdG5mOGREd2YtVjU5TjRqQkliV3VCU19UM3ctV1ZuckswMm1OQUJfU3hDNlNDWUVZMFZRUWVybTRvTmxGRlFpanVZb1FOM05HaW5wRU93SkRNWmJ5SXNpZ0RtWXBmVHJQNzdCOEhyUEZSRWRqUFVYTV82eDJQatIBqgFBVV95cUxNSk5sZi02akRrWk50TGJLeEVEMV94a2ZkMDZPTUdEekIxVDk0dkk2cjI1aFhNUV9YREMwQ1YxV2RvM0NMNlNBNjBzTWJFVXRBd2dEc1J0WC1XYjhTVThCbkdONDV2endrWkVOTGRSZm9JVzROSGpmaTZlb0RiYnIydzFTT1hsZVdTLWN0czk2NXpZMFhXZ29YZGJ1LUFCeWhLdXN0SXlMV3dZdw?oc=5,"Thu, 02 Jul 2026 13:02:00 GMT",Ocasio-Cortez endorses El-Sayed in Michigan Senate race The Hill,6,471b3728605fecf1
20260706T153423Z,2026-07-06T15:34:23Z,PARENT-michigan-senate-election-winner,PARENT-michigan-senate-election-winner,Michigan Senate Election Winner,Parent market briefing,Michigan Senate Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,gdelt_doc,ERROR,GDELT fetch failed: HTTP Error 429: Too Many Requests,https://api.gdeltproject.org/api/v2/doc/doc?query=Michigan+Senate+Election+Winner+-Polymarket+-Kalshi+-Metaculus+-Manifold+-PredictIt&mode=artlist&format=json&maxrecords=6&sort=hybridrel&timespan=7d,,,0,12de29d342b6f30c
20260706T153423Z,2026-07-06T15:34:23Z,PARENT-ohio-senate-election-winner,PARENT-ohio-senate-election-winner,Ohio Senate Election Winner,Parent market briefing,Ohio Senate Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,The New York Times,"Control of the Senate Is Up for Grabs, Times/Siena Polls Find - The New York Times",https://news.google.com/rss/articles/CBMifEFVX3lxTFB2S1FZYVRVT3VRbE1YVHFUcndfWmdmbnAtdWF5ekdYdEdETkhoMDJyb2xtU0N2TE9OUFphUjlvNW16YVlOTkQtQUYtNEtYNjE4Y1haQUpETXlHRDl3QkdkMy04OVNmQVprWXlELTJFNUdSSlY1UjdvSnNBZHA?oc=5,"Wed, 01 Jul 2026 09:03:24 GMT","Control of the Senate Is Up for Grabs, Times/Siena Polls Find The New York Times",1,493309f734bd6349
20260706T153423Z,2026-07-06T15:34:23Z,PARENT-ohio-senate-election-winner,PARENT-ohio-senate-election-winner,Ohio Senate Election Winner,Parent market briefing,Ohio Senate Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,MS NOW,Why MS NOW rates Ohio’s Senate race a Toss Up - MS NOW,https://news.google.com/rss/articles/CBMiXEFVX3lxTE9LVzJjZW5sLTdQeTRVdzF0Qlp2bHllejJ5dGtUT2RTdFNfRmVDNFVxV3pXVHZ1LXhSSVJhUkxRT0xWanpfeUZCNVBkWkVIUGJiaFFZMGdKWC1HMkdC?oc=5,"Thu, 02 Jul 2026 03:01:12 GMT",Why MS NOW rates Ohio’s Senate race a Toss Up MS NOW,2,b744c3c8849a4947
20260706T153423Z,2026-07-06T15:34:23Z,PARENT-ohio-senate-election-winner,PARENT-ohio-senate-election-winner,Ohio Senate Election Winner,Parent market briefing,Ohio Senate Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,FOX 8 News,"New poll finds Husted narrowly leading Brown, Ohio governor’s race tied - FOX 8 News",https://news.google.com/rss/articles/CBMilwFBVV95cUxOV3UyTmZuS0hiNDZPUnNpam4xdE5KV20zMldoMThvWVZmY3J2cWpWMnp3VGVyNjQtNlJfVDZ2RFZzZ1ZRWEo3eEtBQjM5RU9Rd3lrSHlMclJwMXhKUXhYUUo5VXhwSjJPMlh0RDh0YUMzcVRKaTFUZHB3REdTQWE5UjZfTnF0SXFXUlpmd3NXcXYzdTFNQ3Fr0gGcAUFVX3lxTE9vZDQ3UXA2UlJHVk9kQVNhdUNWOTNXaDZIVU4xb0hsOWVsTFdSLW1Gb3BSS0xGYk1xR0hEOU9seXFGaGtrX1FYcXdLNU5IZmRrRnJQaGRzamQzODJEeUE3MUh5cG1WWWlIVFU0Szhod1NCQUhLNEpFSEhwQ19UY2lZWThUUTdjNERwVHI3WWFEcHZWTk41TjRnX29hUw?oc=5,"Wed, 01 Jul 2026 20:22:39 GMT","New poll finds Husted narrowly leading Brown, Ohio governor’s race tied FOX 8 News",3,19ea2f3decd666e2
20260706T153423Z,2026-07-06T15:34:23Z,PARENT-ohio-senate-election-winner,PARENT-ohio-senate-election-winner,Ohio Senate Election Winner,Parent market briefing,Ohio Senate Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,The Hill,FOR INSIDERS: The 5 Senate seats most likely to flip in November - The Hill,https://news.google.com/rss/articles/CBMieEFVX3lxTE84Sjh0d2sza0t5RGtDVHBUNEt4THFSZGVUV2RZTWc5MXNVaEF3SUlUWHpSdkoxejYxenZTZGVCTTQxaFIwdXRVNnhwb0hlZ1N5TjZZeXFacHU2SzdBQ1FuUVFES0ItYXViaVFPaTJjVURCQnUyUUp5NdIBfkFVX3lxTE44VndWd2lxaHF3anZ0c20xa0pXelQ3NE15M3hvWDBxQW00RnEwT2w0WlhEdmdHMmVXVHI1by1wQ0tmajZyOTVCWlREOFhUY0xUYm53a0dxVzlXWHJwTzY1YjM1cFdyazBqT3pVWFNpaEpYczJKN2dDWklXTXNBQQ?oc=5,"Wed, 01 Jul 2026 10:00:00 GMT",FOR INSIDERS: The 5 Senate seats most likely to flip in November The Hill,4,7e24dc2f53baa816
20260706T153423Z,2026-07-06T15:34:23Z,PARENT-ohio-senate-election-winner,PARENT-ohio-senate-election-winner,Ohio Senate Election Winner,Parent market briefing,Ohio Senate Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,The New York Times,Michigan U.S. Senate Election 2026: Latest Polls - The New York Times,https://news.google.com/rss/articles/CBMijgFBVV95cUxNZXg4R2RiNm5LQjloa25FZEFhY2tCX2k3U0ExVEJnNzVWeW1Ba21fbkRxYlFFX3M2TDdLeGlQUnViWGNfbFZWdlBiVHhNNUFqZE5ISjhsdlB5dGRPZ3ZaRVlpd24ybWMyX0dXUFFIWUFhbnM0c05DX1JLVmVYT0NFT1pFcHBGYU9hLXAyOXRR?oc=5,"Thu, 02 Jul 2026 17:32:48 GMT",Michigan U.S. Senate Election 2026: Latest Polls The New York Times,5,5c466edba191c0f9
20260706T153423Z,2026-07-06T15:34:23Z,PARENT-ohio-senate-election-winner,PARENT-ohio-senate-election-winner,Ohio Senate Election Winner,Parent market briefing,Ohio Senate Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,The New York Times,Republicans’ Home-Field Edge for Senate Seems Just Enough for Now - The New York Times,https://news.google.com/rss/articles/CBMihAFBVV95cUxOOWlTODJnSzZxdkxvWHB0SzJsWW9aTHlERG1hRE04YnRYcFNUWW1WWUh2QUVhekUxd2h0Zy1wOGZsNHlwUzktaXV1aTY2eURrakNUck9qMEpLWmViZWVCUEVaYVBjOFItWmg1blVBSzV1bGVYejc0aUlDYzN4aXJyTlFuMDE?oc=5,"Wed, 01 Jul 2026 09:04:05 GMT",Republicans’ Home-Field Edge for Senate Seems Just Enough for Now The New York Times,6,18a66812d77370b4
20260706T153423Z,2026-07-06T15:34:23Z,PARENT-ohio-senate-election-winner,PARENT-ohio-senate-election-winner,Ohio Senate Election Winner,Parent market briefing,Ohio Senate Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,gdelt_doc,ERROR,GDELT fetch failed: HTTP Error 429: Too Many Requests,https://api.gdeltproject.org/api/v2/doc/doc?query=Ohio+Senate+Election+Winner+-Polymarket+-Kalshi+-Metaculus+-Manifold+-PredictIt&mode=artlist&format=json&maxrecords=6&sort=hybridrel&timespan=7d,,,0,12de29d342b6f30c
20260706T153423Z,2026-07-06T15:34:23Z,PARENT-north-carolina-senate-election-winner,PARENT-north-carolina-senate-election-winner,North Carolina Senate Election Winner,Parent market briefing,North Carolina Senate Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,The New York Times,"Control of the Senate Is Up for Grabs, Times/Siena Polls Find - The New York Times",https://news.google.com/rss/articles/CBMifEFVX3lxTFB2S1FZYVRVT3VRbE1YVHFUcndfWmdmbnAtdWF5ekdYdEdETkhoMDJyb2xtU0N2TE9OUFphUjlvNW16YVlOTkQtQUYtNEtYNjE4Y1haQUpETXlHRDl3QkdkMy04OVNmQVprWXlELTJFNUdSSlY1UjdvSnNBZHA?oc=5,"Wed, 01 Jul 2026 09:03:24 GMT","Control of the Senate Is Up for Grabs, Times/Siena Polls Find The New York Times",1,493309f734bd6349
20260706T153423Z,2026-07-06T15:34:23Z,PARENT-north-carolina-senate-election-winner,PARENT-north-carolina-senate-election-winner,North Carolina Senate Election Winner,Parent market briefing,North Carolina Senate Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,The New York Times,North Carolina U.S. Senate Election 2026: Latest Polls - The New York Times,https://news.google.com/rss/articles/CBMilgFBVV95cUxQcG0yWVJ4b1FCblhNSEdUeDZTb1BHUEh2TjItUTN6MjlsV09ZYlA0aHZ4R0V0b2ZjRTA0SHJkTGJxaDJPaXh0OEIxZFhIVWhsd0t2bFBRYTdrc3p1cHZCTmp4UC1UR183S0loRDU2QmE4cGVMZWt4LVA2T05wUHhJQTJ0Q1d3d1M2Q180dWpHTHVFblVaV3c?oc=5,"Thu, 02 Jul 2026 17:34:54 GMT",North Carolina U.S. Senate Election 2026: Latest Polls The New York Times,2,8313ba2bb74e7826
20260706T153423Z,2026-07-06T15:34:23Z,PARENT-north-carolina-senate-election-winner,PARENT-north-carolina-senate-election-winner,North Carolina Senate Election Winner,Parent market briefing,North Carolina Senate Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,The New York Times,"Graham Platner Wins Primary in Maine, Setting Up a Key Senate Fight - The New York Times",https://news.google.com/rss/articles/CBMigwFBVV95cUxPYTJuUkdfNGJ6RlhKeVIwRGo5ZHlxMmlCQlk4RDRwWk5sM1JJdkp4RWp5ZDhacmp1b004YXJGWGwwQ2pXVFZ1ZmV4ZzlUYjRGWHZXclktNzltQTl1ci1qN0RyNmFqU2wtNVZMeHZKUjh5X3dsejNXTGpFYl82dkJxd2RvWQ?oc=5,"Thu, 02 Jul 2026 07:00:00 GMT","Graham Platner Wins Primary in Maine, Setting Up a Key Senate Fight The New York Times",3,e6837df349fa70d7
20260706T153423Z,2026-07-06T15:34:23Z,PARENT-north-carolina-senate-election-winner,PARENT-north-carolina-senate-election-winner,North Carolina Senate Election Winner,Parent market briefing,North Carolina Senate Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,The New York Times,Michigan U.S. Senate Election 2026: Latest Polls - The New York Times,https://news.google.com/rss/articles/CBMijgFBVV95cUxNZXg4R2RiNm5LQjloa25FZEFhY2tCX2k3U0ExVEJnNzVWeW1Ba21fbkRxYlFFX3M2TDdLeGlQUnViWGNfbFZWdlBiVHhNNUFqZE5ISjhsdlB5dGRPZ3ZaRVlpd24ybWMyX0dXUFFIWUFhbnM0c05DX1JLVmVYT0NFT1pFcHBGYU9hLXAyOXRR?oc=5,"Thu, 02 Jul 2026 17:32:48 GMT",Michigan U.S. Senate Election 2026: Latest Polls The New York Times,4,5c466edba191c0f9
20260706T153423Z,2026-07-06T15:34:23Z,PARENT-north-carolina-senate-election-winner,PARENT-north-carolina-senate-election-winner,North Carolina Senate Election Winner,Parent market briefing,North Carolina Senate Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,The New York Times,Texas U.S. Senate Election 2026: Latest Polls - The New York Times,https://news.google.com/rss/articles/CBMiigFBVV95cUxNRnFTY28wbS10QjZaN2NoLURKTUNYNkRlVXJFenVsTWphQVBQS2lySHdTOVVKTGhSSVRsX2JSeVEwUE9hMWpVdWU5Z2JESHJSalV5ZFEtQm5sTzY3LWQ5NFR3WjhLeE9IaUQ4VDRoZkhUOHRxQkc1cnR1TG5YVThJLVlJeW10QkxBYVE?oc=5,"Thu, 02 Jul 2026 17:35:06 GMT",Texas U.S. Senate Election 2026: Latest Polls The New York Times,5,2731e4642de03b88
20260706T153423Z,2026-07-06T15:34:23Z,PARENT-north-carolina-senate-election-winner,PARENT-north-carolina-senate-election-winner,North Carolina Senate Election Winner,Parent market briefing,North Carolina Senate Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,NBC News,2026 Primary Election Calendar: What Races Are Today? - NBC News,https://news.google.com/rss/articles/CBMickFVX3lxTE8wZ0FEZ0NyOGRRU0hlSW1zbWo4bUFWTDRybHFSQWVMQUdFQ0FuVWNvenRFV2pVZkVueDNfckY2SjZraUo1d2xLX2VDVDN5eEpja1YyOWp1SDdYaFY0ajV1Z3VmZWV2blNaUk5FOXhDeU5wdw?oc=5,"Thu, 02 Jul 2026 16:26:03 GMT",2026 Primary Election Calendar: What Races Are Today? NBC News,6,5b7e5bf31ebc7858
20260706T153423Z,2026-07-06T15:34:23Z,PARENT-north-carolina-senate-election-winner,PARENT-north-carolina-senate-election-winner,North Carolina Senate Election Winner,Parent market briefing,North Carolina Senate Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,gdelt_doc,ERROR,GDELT fetch failed: HTTP Error 429: Too Many Requests,https://api.gdeltproject.org/api/v2/doc/doc?query=North+Carolina+Senate+Election+Winner+-Polymarket+-Kalshi+-Metaculus+-Manifold+-PredictIt&mode=artlist&format=json&maxrecords=6&sort=hybridrel&timespan=7d,,,0,12de29d342b6f30c
20260706T153423Z,2026-07-06T15:34:23Z,PARENT-georgia-senate-election-winner,PARENT-georgia-senate-election-winner,Georgia Senate Election Winner,Parent market briefing,Georgia Senate Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,Fox News,Fox News Poll: An early look at the Georgia Senate race - Fox News,https://news.google.com/rss/articles/CBMigwFBVV95cUxQclBjU2xxOTVYOVlPSzJ1anhEeVdkaGpvZlA2NDdvR2QzS2RsSmZ2STZBSTMzZTBycnNkX2Vsa2swd1RlMHl4V3VGTV94NHZfN0s1NVFoa0dfMS1RbnYzV3c2NFJoeVdRa2VfZE8zdlNqdWFETVhJWUIyQkxJWldNamdqY9IBiAFBVV95cUxOcWxLUGR5SWVweTFsNHZHRGZfRGFUX05acDIxT2p1QmhZejl6RVdwZDVvUHItMTI1Q0taVklXZHNxMklxVDh5S0ZxdW1LSDdkUXFUV0poempuSmZUMXNJenRzbEJnYUxOMWJab1ZINVhoOTNJYjBCTS1sd0lUSm1DQkFiY005Ujh5?oc=5,"Wed, 01 Jul 2026 22:00:02 GMT",Fox News Poll: An early look at the Georgia Senate race Fox News,1,981b0499213e76de
20260706T153423Z,2026-07-06T15:34:23Z,PARENT-georgia-senate-election-winner,PARENT-georgia-senate-election-winner,Georgia Senate Election Winner,Parent market briefing,Georgia Senate Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,The New York Times,Georgia U.S. Senate Election 2026: Latest Polls - The New York Times,https://news.google.com/rss/articles/CBMijAFBVV95cUxQVk4yd1hGX3hRVnhsTUctaE5Xc1hsS1R6eUczdTF4VlZiZFljX2Rmb1QwVXc5dGpIX2dCZU9ULWU3ZEt4b3ZHZEdGbXVvczlWVGZuM2hnY04yd0tIenR3U29ZZTJPSldjNWwyY2lYdDNzOHViODNGZURqc0paT1dPMUtiVGNNZDNabkVmWQ?oc=5,"Thu, 02 Jul 2026 23:00:23 GMT",Georgia U.S. Senate Election 2026: Latest Polls The New York Times,2,8d1782975350cad0
20260706T153423Z,2026-07-06T15:34:23Z,PARENT-georgia-senate-election-winner,PARENT-georgia-senate-election-winner,Georgia Senate Election Winner,Parent market briefing,Georgia Senate Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,Savannah Morning News,Who is leading Georgia senate race? Fox News poll suggests a blowout - Savannah Morning News,https://news.google.com/rss/articles/CBMijwJBVV95cUxNYUdHdnpYb0lKQkxmMjVMd2JCV2ZidzBJcWpyd0p6SnRMNndJZUtrYU9ZRmk2TU93SjdUMzV3STBVTVdkblRjUi1tU2hNUnJPdzV1dkhqUlNlTmNQUkRWcGs4YzBfak5wNFlFVDlvSWlxYkItQzhrY1RsbzZBamhIdjhEX0ZsdXZQYnhHUUJQSldPVHVYNmY2OHRGNUpDaFdVTmpsQWlnY1JDc1gzdk9EWHdHdC1GSk5rdmhjTzk5cWtJMms0Wk5wN3c1YlhuQTFRRXdFdVFEVTZrcDdoZXNvYldVbmlXRE1qcWJfZ3U4ODJPMkx0RzZxby1nREhvVlltSUY0TXN5X3lIdFN1NURV?oc=5,"Thu, 02 Jul 2026 18:28:00 GMT",Who is leading Georgia senate race? Fox News poll suggests a blowout Savannah Morning News,3,876b58a326f9f274
20260706T153423Z,2026-07-06T15:34:23Z,PARENT-georgia-senate-election-winner,PARENT-georgia-senate-election-winner,Georgia Senate Election Winner,Parent market briefing,Georgia Senate Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,Georgia Recorder,Supreme Court eases spending rules in win for GOP as U.S. Senate battles brew - Georgia Recorder,https://news.google.com/rss/articles/CBMitwFBVV95cUxPNTBxZzNWY0VzSzZYZURDbGRFSmxET3lqZ3FpckRGWnN1Mm9qR2laSG1XUnQtRmYzQnBMRi1kMlJGejdLc3llWE1LNUlGRFU0eDJleTg4ZnhEZ3M3X2xNcGFaY0Z6REtZUVlfbl83WFhSVWVLTXpvMnVuYkNUWVQ3MUpGX25pa0N2WmF3OUt1RUhmZWF0cjR2M3ZDdG9ndkEwa2I4QWxOa3ZoUWhtOWpsQW1VSjJDVXM?oc=5,"Tue, 30 Jun 2026 21:56:43 GMT",Supreme Court eases spending rules in win for GOP as U.S. Senate battles brew Georgia Recorder,4,117d9ac1a78d6b3b
20260706T153423Z,2026-07-06T15:34:23Z,PARENT-georgia-senate-election-winner,PARENT-georgia-senate-election-winner,Georgia Senate Election Winner,Parent market briefing,Georgia Senate Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,CAWP,"Results from the May 16th Primary in Louisiana and May 19th Primaries in Alabama, Georgia, Idaho, Kentucky, Oregon, and Pennsylvania - CAWP",https://news.google.com/rss/articles/CBMiugFBVV95cUxNa1dXbXh6cGQ5N2REWERiYTRJaGhzOVIzb2tpamoyRUdUUF9hY1k4ZFd5YlBkRnl5MlB3emJydVk1MFRHdGVKME9tQi10V3FjUXBHb1l6ZFJWcVh5T050TFZLTHpxdnZKcjJTSkV1VEZPVFhqazZRLTFQbWlwZkpQWWcxdFJFSVdpcXZ3OFczMEswSTNkSEs2cHJ4VV9KT2FWS3IyOVhfekhEdVVfOG8xNWZpYUVtbmtUbVE?oc=5,"Tue, 30 Jun 2026 15:20:00 GMT","Results from the May 16th Primary in Louisiana and May 19th Primaries in Alabama, Georgia, Idaho, Kentucky, Oregon, and Pennsylvania CAWP",5,3cdc2ebceb346856
20260706T153423Z,2026-07-06T15:34:23Z,PARENT-georgia-senate-election-winner,PARENT-georgia-senate-election-winner,Georgia Senate Election Winner,Parent market briefing,Georgia Senate Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,The New York Times,Michigan U.S. Senate Election 2026: Latest Polls - The New York Times,https://news.google.com/rss/articles/CBMijgFBVV95cUxNZXg4R2RiNm5LQjloa25FZEFhY2tCX2k3U0ExVEJnNzVWeW1Ba21fbkRxYlFFX3M2TDdLeGlQUnViWGNfbFZWdlBiVHhNNUFqZE5ISjhsdlB5dGRPZ3ZaRVlpd24ybWMyX0dXUFFIWUFhbnM0c05DX1JLVmVYT0NFT1pFcHBGYU9hLXAyOXRR?oc=5,"Thu, 02 Jul 2026 17:32:48 GMT",Michigan U.S. Senate Election 2026: Latest Polls The New York Times,6,5c466edba191c0f9
20260706T153423Z,2026-07-06T15:34:23Z,PARENT-georgia-senate-election-winner,PARENT-georgia-senate-election-winner,Georgia Senate Election Winner,Parent market briefing,Georgia Senate Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,gdelt_doc,ERROR,GDELT fetch failed: HTTP Error 429: Too Many Requests,https://api.gdeltproject.org/api/v2/doc/doc?query=Georgia+Senate+Election+Winner+-Polymarket+-Kalshi+-Metaculus+-Manifold+-PredictIt&mode=artlist&format=json&maxrecords=6&sort=hybridrel&timespan=7d,,,0,12de29d342b6f30c
20260706T153423Z,2026-07-06T15:34:23Z,PARENT-new-hampshire-senate-election-winner,PARENT-new-hampshire-senate-election-winner,New Hampshire Senate Election Winner,Parent market briefing,New Hampshire Senate Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,New Hampshire Public Radio,UNH poll shows tight races for governor and U.S. Senate - New Hampshire Public Radio,https://news.google.com/rss/articles/CBMirgFBVV95cUxPLUJycTRUVFdJbGVFSVNrb2VOdEdLT3JRQkwtdDFYakJhZGV5QlZmdnFlcW9Uc2xSMmptbUtmSVdNSXBzNWdZaUxNUHNtQi1XWkZVTDV5eTRZUnhyY2VBQ0puazdJNGNpb2ZnSU92THBFc3VYQVFnQkpnU0drcko5UGdfdHp1LVFpVE1pMXZoQkFqTm96d3NlYlBpNzJfcDhQbEtjY1pYbzY4RnhKdnc?oc=5,"Wed, 01 Jul 2026 19:41:00 GMT",UNH poll shows tight races for governor and U.S. Senate New Hampshire Public Radio,1,a9f20bddd7accf09
20260706T153423Z,2026-07-06T15:34:23Z,PARENT-new-hampshire-senate-election-winner,PARENT-new-hampshire-senate-election-winner,New Hampshire Senate Election Winner,Parent market briefing,New Hampshire Senate Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,The New York Times,Michigan U.S. Senate Election 2026: Latest Polls - The New York Times,https://news.google.com/rss/articles/CBMijgFBVV95cUxNZXg4R2RiNm5LQjloa25FZEFhY2tCX2k3U0ExVEJnNzVWeW1Ba21fbkRxYlFFX3M2TDdLeGlQUnViWGNfbFZWdlBiVHhNNUFqZE5ISjhsdlB5dGRPZ3ZaRVlpd24ybWMyX0dXUFFIWUFhbnM0c05DX1JLVmVYT0NFT1pFcHBGYU9hLXAyOXRR?oc=5,"Thu, 02 Jul 2026 17:32:48 GMT",Michigan U.S. Senate Election 2026: Latest Polls The New York Times,2,5c466edba191c0f9
20260706T153423Z,2026-07-06T15:34:23Z,PARENT-new-hampshire-senate-election-winner,PARENT-new-hampshire-senate-election-winner,New Hampshire Senate Election Winner,Parent market briefing,New Hampshire Senate Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,CNN,The 9 Senate seats most likely to flip in 2026 - CNN,https://news.google.com/rss/articles/CBMiekFVX3lxTE1IdDRVak1MclBFai1CNUFxc3g0WVJtVHk2dDI5MExFN2FnWm5tWmpQVWN6MTlULWMzdFhYTG1IcEppalZnU0VDanZxOTRVbnVoUExKYlUtVV9uckZ3RFlTVFZDekxaZjNhMk5MSm8tN0l0bDJhb2xEVnFB?oc=5,"Thu, 02 Jul 2026 10:00:28 GMT",The 9 Senate seats most likely to flip in 2026 CNN,3,dbce409e48c270db
20260706T153423Z,2026-07-06T15:34:23Z,PARENT-new-hampshire-senate-election-winner,PARENT-new-hampshire-senate-election-winner,New Hampshire Senate Election Winner,Parent market briefing,New Hampshire Senate Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,NH Journal,Even Dems Admit: Sununu Could Flip NH Senate Seat Red - NH Journal,https://news.google.com/rss/articles/CBMigAFBVV95cUxOS3FoX0tCZXl5Yi1xVFlzeVJUWnJQcDNudVFtd3Nxd3RwemwtakVaQTdacHpPb1lxZlJodmJRWEhvZGdaLTZSUGthRXJWN2pOc0s4OUJXZlM2SlpjZVN6aThuUkVCMGhGa3p5bXVhOW5Ra3VkN3d5Ry1lMUdwT2J3ZA?oc=5,"Tue, 30 Jun 2026 02:23:49 GMT",Even Dems Admit: Sununu Could Flip NH Senate Seat Red NH Journal,4,1b1fcd2a84fe5a8c
20260706T153423Z,2026-07-06T15:34:23Z,PARENT-new-hampshire-senate-election-winner,PARENT-new-hampshire-senate-election-winner,New Hampshire Senate Election Winner,Parent market briefing,New Hampshire Senate Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,The New York Times,Texas U.S. Senate Election 2026: Latest Polls - The New York Times,https://news.google.com/rss/articles/CBMiigFBVV95cUxNRnFTY28wbS10QjZaN2NoLURKTUNYNkRlVXJFenVsTWphQVBQS2lySHdTOVVKTGhSSVRsX2JSeVEwUE9hMWpVdWU5Z2JESHJSalV5ZFEtQm5sTzY3LWQ5NFR3WjhLeE9IaUQ4VDRoZkhUOHRxQkc1cnR1TG5YVThJLVlJeW10QkxBYVE?oc=5,"Thu, 02 Jul 2026 17:35:06 GMT",Texas U.S. Senate Election 2026: Latest Polls The New York Times,5,2731e4642de03b88
20260706T153423Z,2026-07-06T15:34:23Z,PARENT-new-hampshire-senate-election-winner,PARENT-new-hampshire-senate-election-winner,New Hampshire Senate Election Winner,Parent market briefing,New Hampshire Senate Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,The New York Times,"Graham Platner Wins Primary in Maine, Setting Up a Key Senate Fight - The New York Times",https://news.google.com/rss/articles/CBMigwFBVV95cUxPYTJuUkdfNGJ6RlhKeVIwRGo5ZHlxMmlCQlk4RDRwWk5sM1JJdkp4RWp5ZDhacmp1b004YXJGWGwwQ2pXVFZ1ZmV4ZzlUYjRGWHZXclktNzltQTl1ci1qN0RyNmFqU2wtNVZMeHZKUjh5X3dsejNXTGpFYl82dkJxd2RvWQ?oc=5,"Thu, 02 Jul 2026 07:00:00 GMT","Graham Platner Wins Primary in Maine, Setting Up a Key Senate Fight The New York Times",6,e6837df349fa70d7
20260706T153423Z,2026-07-06T15:34:23Z,PARENT-new-hampshire-senate-election-winner,PARENT-new-hampshire-senate-election-winner,New Hampshire Senate Election Winner,Parent market briefing,New Hampshire Senate Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,gdelt_doc,ERROR,GDELT fetch failed: HTTP Error 429: Too Many Requests,https://api.gdeltproject.org/api/v2/doc/doc?query=New+Hampshire+Senate+Election+Winner+-Polymarket+-Kalshi+-Metaculus+-Manifold+-PredictIt&mode=artlist&format=json&maxrecords=6&sort=hybridrel&timespan=7d,,,0,12de29d342b6f30c
